review,rating
"The hotel itself is lovely, clean and modern. the location is a little out of the city centre, but a 5 min drive will get you there. i'm not about taxi service in the area as we had a car during our stay.  Just as other reviewers have pointed out, the booking system is rubbish and unfair. My husband booked a couple of nights for us in an executive suite as a post-wedding treat. However, upon confirming the booking on the day, he found that our room was no longer available. I'm not sure what excuse they gave at reception, but when speaking to staff members around the hotel he found that our room was taken over by Saudi royals, with bags full of cash to demand whichever room they wanted last minute. I wouldn't mind, but my husband paid for a room that he didn't receive and was not…",3
"I had booked a room at the ""5 star"" hotel as a present to my sister and her newly-wed husband for 4 nights. A week before the reservation I visited the hotel to verify the booking and was told my booking was not on the system even though i had a confirmation printed out and my money was taken out of my account. The lady behind the desk told me to come back again as they had a problem with there server. I went back again a few days later and was told that they had indeed got my reservation and to not worry about it. On the morning of the wedding, i went to check in on behalf of my sister but was told that they are overbooked and that guest where staying longer than they should but they couldn't do anything about it. There alternative was to send my sister and partner to another…",1
"The location of this hotel is superb, but unfortunately the hotel and the quality of its services is a disappointment.   The Bungalows are amazing from size and location but the finish, floor plan and amenities is a disappointment.   As for the hotel service it's just average or even below that.  It took me 4 calls and 2 visits to reception to get my AC fixed and this was done like 4 hours later   The good news my trip is short so I don't have to suffer a lot. ",2
"Stayed at the hotel for three nights the staff were very friendly, the room we had was immaculate and very spacious.  The town centre is only a short taxi ride away we would defiantly stay again.  The restaurant food was great very tasty even the children finished all their meals and we watched the most amazing sunset.  The towel boy around the pool couldn't speak a word of English but he was keen and always realised what we were looking for.",5
"We booked this hotel in April 2015 for an August 2015 trip.  We got to the hotel around 3pm.  We approached the hotel desk and before I even said my name they said that they were overbooked and that we had to move to another hotel.  Something just did not seem right, we felt duped somehow. They said they tried to contact us - I did not get any email.  I felt we were given the second class treatment because we booked with Expedia.  We had no car but thankfully our guide came back to pick us up.   IF YOU ARE PLANNING ON STAYING HERE - I WOULD DOUBLE CHECK YOUR RESERVATION.",1
"This was not what I expected from a five star hotel. None of the staff I encountered spoke sufficient English to answer my simple questions. Instead they spoke to my husband in Arabic or French completely ignoring me which was rude. The magnetic cards to open the room failed EVERY day so we had to go back down to reception to have the cards swiped. The room had a view of the sea but at a price, we were right above the (very noisy) AC outlets so we could not have the balcony door open in the evening/night. The AC in the room stank of food so I suspect it is connected to the kitchen extractor! The hotel is quite far out of town but we thought this would not be a problem as the hotel advertises a shuttle service into town. This shuttle service however this stops at 17:00 so if you…",3
"We stayed here in May and the hotel was gorgeous all around. From when you arrive to the bell men assisting with the luggage, the lobby so grand and the rooms were beautiful also, many with ocean views. The breakfast was great and the older Moroccan man, I presume he was the host was so kind - showed great hospitality, spoke good English and went into the back to get my mom espresso.  The pool deck was nice and both the French and Moroccan restaurants on property were excellent. Mom said the Cous Cous and the Rack of Lamb she had both were the best ever. This is NOT a hotel I recommend you go to if you like laying top less by t he pool drinking all day long (as we unfortunately saw at other places on our Morocco trip and often the those folks were from the same country). This…",5
"We hired a 1 bedroom villa and a 2 bedroom villa the views are amazing. The weather is hot during the day ( we were there in July) but in the evening it's lovely and cool.  The rooms and sitting rooms are spacious but I would not consider it a 5* hotel  Unfortunately I did not like the standard and finishing of the villa especially for a place that is suppose to be new.   Staff at reception were polite and helpful but found the cleaners who cleaned our room rude and not clean.  They did not empty out the rubbish bins.  Breakfast was included, the view in the Restraunt is beautiful but we did not enjoy the food. My children who are aged between 21 - 9 years old did not like the food and they are not fussy eaters.  The hotel has so much potential with the view and style of villas…",2
"Beautiful building and great hotel facilities, superb view and the location is just an easy taxi to the city. Service on the other hand... Our booking was completely wrong and took almost an hour to finally get what we needed, constantly forcing us to get more rooms As a king bed is only ""fit for one person""...????  They tried to charge us for so many extras or things we had already paid for and when we questioned it they would suddenly say oh yes yes never mind.... Weird. Oh and the highlight was pulling back my sheets when hopping into bed to find blood on the sheets. Apparently they pride themselves on their ""international standards""... Curious to know where that's acceptable...",3
The location seems to be in an upmarket residential area . The views are stunning. The rooms are well appointed with modern design and fittings . It has an extra large foyer with plenty of seating areas . Again all meat dishes should have labels at all times. Bedroom Patio areas must be cleaned before guests arrive . ,4
"The rooms were beautiful, the pool area & sunset were superb, but you have to expect that from a new hotel. The breakfast was wonderful although some items were running low especially at dinner where the meats & other items ran out completely & took a while to come out from the kitchen, staff were finding their feet & were not used to the running of a big hotel. The foya was very spectactular, the function rooms were superb & it will get better as the staff get the training.",5
We loved our stay around this hotel. The rooms were decent but the location was amazing. We were able to walk around the hotel and found a couple of nice restaurants around the area. The view from our room was nice. The pool area looked very nice and clean. The only problem my hubby had was a rude waiter but the guy was probably having a had day.   The breakfast buffet was included in our reservation and we were glad we did that. The food was pretty good.,4
"This hotel was a complete shambles in terms of management and service. It took an hour to get the luggage to the room and even then we had to search for the porter who was handling our bags  The state of the room was very poor with evidence of not being cleaned. The room safe did not work and the reception staff did not seem to have much idea of what to do to help  To cap it all, we were told to be quiet in reception as a TV crew were recording.  All we wanted to do was be sociable and talk as normal.  As much as this was disquieting, the meal served up in the restaurant at this time was of a very poor standard as was the breakfast the next morning  The whole experience was very disappointing and I could not recommend this hotel without major improvements in cleanliness,…",2
"The location, layout and facilities of this hotel are absolutely amazing. Unfortunately there were a few problems we had which were really not acceptable at this standard of hotel. At one point during our trip we both suffered from acute food poisoning which, considering it was Ramadan and we could only eat at the hotel, had to have come from the hotel food. This was an unpleasant experience but still didn't ruin our trip. The staff at the hotel were, on the whole, fantastic. The guys from reception, the restaurant staff and the drivers were all fantastic and very helpful, particularly Omar, the porter, who drove us write into the heart of the Medina and showed us where to go. There was one member of staff, however, a woman working on reception who was exceptionally rude. She…",4
"Visited at the tail end of Easter holiday and it was clear that hotel was somewhat 'wound down'.  Gorgeous views across the bay, nice interior decoration, great food, excellent spa, nice rooms (junior suite was v good value) and very friendly service. HOWEVER if they can get access to the gym consistent (it's part of a concession inside the hotel); provide some childcare facilities (there's plenty of space) and heated swimming pools this place can easily be one of the best.",4
"The stay was good but it was tarnished by the fact that the hotel had charged me twice for the reservation and absolutely refused to accept responsibility. There was a complete lack of communication before arrival and when I arrived I was told it was probably the bank's fault and to contact them, despite explaining that both the Golden Tulip head office and the hotel had both charged me individually. A few days after they refunded me with no explanation or apology.  The stay itself was quite good. The building is impressive and the breakfast was excellent. The views are fantastic. There is a free shuttle service to the city centre, but unfortunately you have to make your own way back to the hotel which is 10 minutes away from Tangier.  The room service charges seem a little…",3
I stayed couple nights there and I loved the sunset while drinking couple beers at the Terrace.... wonderful service and calm as it's a litle bit outside from the noise of the City..... I recomend it for couple days escape during winter time........,4
"We would like to thank the following staff members who made our stay so special: Asamahone (reception, concierge, highly-talented expert on all-things-Morrocan), Loubna (reception and absolutely lovely personality), Mr. Fouad (reception...funny); Hamid (breakfast), Omar (door), Khalid (driver), and many more. The maid service was quiet, sensitive to our time preferences, and of high quality. The hotel is new, with a stunning lobby that is well appointed with unique furniture and a wonderful pianist (Carlos) playing for much of the evening. The restaurant food was fantastic; authentic French and Moroccan. The breakfast experience was truly wonderful...it consists of a large buffet offering a huge assortment of delicious options and beautiful seating offering views across the…",4
This hotel is new and ultra modern. The junior suite was luxurious and spacious with a superior view. Service was good but friendliness depended on the individual encountered. Landscaping is unfinished and some things felt like the bugs hadn't yet been worked out yet.,4
For a last diner during our trip to morocco we went to the Moroccan restaurant of Hotel Farah. A bit outside the center of Tangier but still good accessible by 'petit taxi'. The lobby looked really 'wow' with high ceilings and loungy furniture (looks all new). We had a choice of two restaurants (western and Moroccan) where the western one would have had a splendid view on the bay of Tangier if we would have come during the day. So we went to the Moroccan one. A bit calm for a Saturday but I think its because of the low-season. Diner was really nice and very moderate in price if you're used to European prices. A nice local touch was the belly dancer with sitar-player/singer to help pass the time between dishes. For us it was a nice touch to end our journey.,4
We failed to realize how sleepy the town would be this time of year. The hotel was beautiful. Modern Morocco meets Europe. Staff was incredibly friendly and helpful. Moroccan restaurant was delicious  w/ belly dancer & live music. Bed too firm. Pillows not full. Cocktails just okay. ,4
"I was part of a delegation attending a conference at the nearby Movenpick hotel. My stay was pleasant enough...I've stayed in worse places. On the face of it, it should have been a fantastic stay but I couldn't put my finger on what it was that caused it to fall short. Until today. It was little things: promises not kept by service staff (for 4 days in a row, for the same thing, ""give us five minutes""), breakfast that is poorly put together, inconsistent supplies (one day complimentary drinking water none the next), a fruit salad that was actually a fruit platter (the room service staff were convinced ""salad"" means ""platter"")...and a myriad of other small issues that were maybe too many for a 5 star hotel over 4 nights. But I'm the patient sort and I didn't complain. Also didn't…",3
Friendly service and a beautiful hotel a very striking atrium when you enter.  Evening there is some live violin to enjoy a drink by.   Room was very spacious and comfortable - you will sleep well.  Big draw back was daily hoard/swarm of fruit flies at the breakfast - thus never really tried the later half of the buffet.  Definitely get an omelet!   The breads and pastries are awesome and you will not be disappointed.  Ocean views are terrific.  Plenty of construction in the area but never heard any noise.,4
"Everythig was good, except choices for breakfast. I found it poor for a 5 stars hotel. The room and the view were excellent. The service at the spa was good too. Our stay was too short because we w""ere invited to a wedding. I would like to redo the experience another time",4
"My family and I (11 in total) stayed here for 2 nts. We were moved here after our original choice of hotel double booked our rooms. We reserved 4 rooms at last minute. Newly opened this year. The staff were very welcoming and although there were some hiccups during our check in they responded efficiently and promptly. The staff are all very nice and go out of their way to assist u. Most of the reception staff speak English. The hotel has beautiful views of Tangiers as the hotel is set on a cliff. Business centre available. New villas/bungalows being built with private swimming pools, ideal for Muslim women wanting some privacy. Free Wifi throughout the hotel. Not very big and was not overcrowded. Would def recommend however pls bare in mind that you will  need transport. Doesn't…",5
