review,rating
"Modern facilities, and everything worked as intended. Fairly spacious rooms, and the staff is attentive and charming. Excellent food on the ground floor adjacent to the lobby, and a good bar on the top floor. The drawbacks are that, curious for a hotel aimed at business people, the work-space is awkwardly placed and rather small for someone intending to work on a computer, and the chairs are not designed for office use. Also, the rooms are poorly lit, with no direct ceiling lighting; unless you keep the curtains open, the lighting remains gloomy throughout the day.",4
"The hotel building is nice, but beware if you book just one of their basic rooms.  The rooms are very loud with noise from the street since you are put on one of the lowest floors.  Then they provide so little in the price of the room!  Breakfast is an additional 250 DH or $25!  They say there will at least be a kettle in the room, but that's not accurate and you can't even get a coffee or tea without paying $25 for breakfast.  There is no water in the room (or the gym!) and not even a glass for water in the room (although they will sell you a bottle for 60 DH/$6).  The Wifi is weak, particularly at night.  The hotel managers may be trying to make their money back quickly, but skimping on basics like water and coffee probably won't do it.  I am in Rabat frequently for business…",2
Stayed for a few days for business and had no problems at all. It's brand new (beware taxi drivers may not know it yet) and everything works. Staff are pleasant and not too pushy. Security looks good for North African standards. The breakfasts were plentiful and good quality. The Spanish restaurant across the road was very good. Only downside were the lifts - touchpad floor request. A bit too trendy! ,4
"Had a great week staying in this hotel, the rooms are quiet and the staff very helpful, the food in the restaurant is good but the menu was limited. Free Wifi which is not always the fastest but it is ok. The bar on level 14 is great, it offers views of the city on both sides of the hotel. One side is a carpeted lounge bar  with dj serving cocktails the other side is open to the air at one side so you can cool off in the evening breeze. One of the nicest hotels i have stayed in in Rabat.",5
My stay at the view was absolutely pleasurable time and the new hotel was superbly finished and the staff were excellent especially mr Mohammed issam who was at reception who looked after my every need constantly and was extremely professional at all times,5
"Stayed at the hotel for 3 nights during a business trip. The hotel is brand new and well located. The rooftop bar has an amazing view indeed. The staff there was very helpful and friendly. Special thanks to Wafae, Abd el Ghani and Hassan.",5
"I had diner last week at la Sensya restaurant at The View Hotel and let me just start by saying it was wonderful!! First of all, the hotel is really nice and chic, i really liked la Sensya restaurant,  it's cosy and had a nice vibe to it. The food was great, the personnel was very friendly especially the manager. Overall it was a pleasant experience and i will for sure be going back there 👍🏼 ",5
"Restaurant has very nice view.   Service is very slow. Each course takes 1 hour to prepare. And waiter doesn't give enough attention to the tables (maybe it's too crowded?). It takes 30 minutes for them to refill drinking water.   There is no vegetarian option, at least on the day we went.  Food is nothing amazing, considering the price. I ordered a rare steak but got a medium-well done. The steak also came with foie-gras which is not mentioned on the menu. So anyone who is allergic to duck/goose or against foie-gras should beware. ",2
First of all  i  want to thank these very  nice  guest  And profesionnel working nam s  wafa   really she  deserve  a lot professionnels working And lot  of langues soo the is what we nead when we talk about hotels and thank you  too mr othman was  very Nice With us  so  plz keep working and smilling too  these is the Best impression  and professionnels  work so hope to cameback soon ,5
"I was on a business trip from 10th to 14th March at the Cedar Lounge, it's just beautiful with a lovely view of the hay riad 😍😍😍 I was amazed. My 1st day I had a problem with the A/C but the evening manager fixed for me 😍 and then the 2nd day I needed an adapter for my laptop to send important reports for my work and it was the same guy who bought me one from outside the hotel ..... what a amazing manager. his name is khalil 😍. The staff is wonderful, helpful .... I highly recommend it.  P.S : thank you for the nice service and special thanks to the magic gentleman M. Khalil.  Julie  Washington DC",5
"Would definitely recommend the Legend club restaurant; the area is very nice with a breath-taking VIEW of Rabat. The service was very welcoming and professional, a special thank to TAHA and the wonderfull Rayan.",4
